smorf_id	chrom	strand	smorf_cds_start	smorf_cds_end	n_cds_blocks	smorf_record_type	n_compatible_tx	n_gencode	n_encode	n_espresso	n_parent	n_tx_nmd	nmd_any	nmd_all	n_tx_nsd	nsd_any	nsd_all	n_tx_nsd_confident	nsd_confident_any	n_tx_nsd_truncated_model	nsd_transcripts	cds_internal_stops	cds_geometry_ok	n_tx_main_orf_not_full	main_orf_not_full_any	n_tx_main_orf_start_lost	n_tx_smorf_is_primary_orf	smorf_is_primary_orf_any	host_genes	truncated_main_orf_transcripts	primary_orf_transcripts	nmd_transcripts	disruption_tiers	disruption_qualifying_any	nmd_and_disrupted_any	n_tx_nmd_and_disrupted	nmd_and_disrupted_transcripts	decay_class_counts	geometry_source_biotype
ENST00000662018.1+chr10:100373947-100381449_F:1_P:3_M	chr10	+	100373947	100381449	2	GTF2FastaPatched	7	4	1	1	1	1	TRUE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	7	TRUE	0	7	TRUE	none	GENCODE_v50:ENST00000641087.1;GENCODE_v50:ENST00000662018.1;GENCODE_v50:ENST00000454935.1;GENCODE_v50:ENST00000664225.1;ENCODE4:ENSG00000235823[1,20,1];ESPRESSO:ENST00000662018.1;smORF_parent:ENST00000662018.1+chr10:100373947-100381449_F:1_P:3_M	GENCODE_v50:ENST00000641087.1;GENCODE_v50:ENST00000662018.1;GENCODE_v50:ENST00000454935.1;GENCODE_v50:ENST00000664225.1;ENCODE4:ENSG00000235823[1,20,1];ESPRESSO:ENST00000662018.1;smORF_parent:ENST00000662018.1+chr10:100373947-100381449_F:1_P:3_M	GENCODE_v50:ENST00000641087.1	A	TRUE	TRUE	1	GENCODE_v50:ENST00000641087.1	nmd_immune_last_exon:3;nmd_predicted_50nt:1;nmd_unlikely_within_50nt:3	NA
ENST00000662848.3-chr8:20951231-20951611_F:0_P:28_M	chr8	-	20951231	20951611	1	GTF2FastaPatched	6	4	0	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	6	TRUE	0	6	TRUE	none	GENCODE_v50:ENST00000662185.2;GENCODE_v50:ENST00000662848.4;GENCODE_v50:ENST00000657283.1;GENCODE_v50:ENST00000518967.2;ESPRESSO:ENST00000662848.3;smORF_parent:ENST00000662848.3-chr8:20951231-20951611_F:0_P:28_M	GENCODE_v50:ENST00000662185.2;GENCODE_v50:ENST00000662848.4;GENCODE_v50:ENST00000657283.1;GENCODE_v50:ENST00000518967.2;ESPRESSO:ENST00000662848.3;smORF_parent:ENST00000662848.3-chr8:20951231-20951611_F:0_P:28_M		A	TRUE	FALSE	0		nmd_immune_last_exon:6	NA
ENST00000662879.1+chr11:134032371-134032796_F:0_P:2_M	chr11	+	134032371	134032796	1	GTF2FastaPatched	11	6	2	1	2	11	TRUE	TRUE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	11	TRUE	0	11	TRUE	none	GENCODE_v50:ENST00000533922.7;GENCODE_v50:ENST00000662879.2;GENCODE_v50:ENST00000810751.1;GENCODE_v50:ENST00000532706.3;GENCODE_v50:ENST00000810754.1;GENCODE_v50:ENST00000810755.1;ENCODE4:ENSG00000204241[1,5,1];ENCODE4:ENSG00000204241[1,6,6];ESPRESSO:ENST00000662879.1;smORF_parent:ENST00000662879.1+chr11:134032371-134032796_F:0_P:2_M;smORF_parent:ENST00000662879.1+chr11:134040399-134040506_F:2_P:40_M	GENCODE_v50:ENST00000533922.7;GENCODE_v50:ENST00000662879.2;GENCODE_v50:ENST00000810751.1;GENCODE_v50:ENST00000532706.3;GENCODE_v50:ENST00000810754.1;GENCODE_v50:ENST00000810755.1;ENCODE4:ENSG00000204241[1,5,1];ENCODE4:ENSG00000204241[1,6,6];ESPRESSO:ENST00000662879.1;smORF_parent:ENST00000662879.1+chr11:134032371-134032796_F:0_P:2_M;smORF_parent:ENST00000662879.1+chr11:134040399-134040506_F:2_P:40_M	GENCODE_v50:ENST00000533922.7;GENCODE_v50:ENST00000662879.2;GENCODE_v50:ENST00000810751.1;GENCODE_v50:ENST00000532706.3;GENCODE_v50:ENST00000810754.1;GENCODE_v50:ENST00000810755.1;ENCODE4:ENSG00000204241[1,5,1];ENCODE4:ENSG00000204241[1,6,6];ESPRESSO:ENST00000662879.1;smORF_parent:ENST00000662879.1+chr11:134032371-134032796_F:0_P:2_M;smORF_parent:ENST00000662879.1+chr11:134040399-134040506_F:2_P:40_M	A	TRUE	TRUE	11	GENCODE_v50:ENST00000533922.7;GENCODE_v50:ENST00000662879.2;GENCODE_v50:ENST00000810751.1;GENCODE_v50:ENST00000532706.3;GENCODE_v50:ENST00000810754.1;GENCODE_v50:ENST00000810755.1;ENCODE4:ENSG00000204241[1,5,1];ENCODE4:ENSG00000204241[1,6,6];ESPRESSO:ENST00000662879.1;smORF_parent:ENST00000662879.1+chr11:134032371-134032796_F:0_P:2_M;smORF_parent:ENST00000662879.1+chr11:134040399-134040506_F:2_P:40_M	nmd_predicted_50nt:11	NA
ENST00000662879.1+chr11:134040399-134040506_F:2_P:40_M	chr11	+	134040399	134040506	1	GTF2FastaPatched	11	5	3	1	2	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	11	TRUE	0	11	TRUE	none	GENCODE_v50:ENST00000533922.7;GENCODE_v50:ENST00000662879.2;GENCODE_v50:ENST00000532706.3;GENCODE_v50:ENST00000810750.1;GENCODE_v50:ENST00000532327.1;ENCODE4:ENSG00000204241[1,5,1];ENCODE4:ENSG00000204241[2,5,1];ENCODE4:ENSG00000204241[2,6,1];ESPRESSO:ENST00000662879.1;smORF_parent:ENST00000662879.1+chr11:134032371-134032796_F:0_P:2_M;smORF_parent:ENST00000662879.1+chr11:134040399-134040506_F:2_P:40_M	GENCODE_v50:ENST00000533922.7;GENCODE_v50:ENST00000662879.2;GENCODE_v50:ENST00000532706.3;GENCODE_v50:ENST00000810750.1;GENCODE_v50:ENST00000532327.1;ENCODE4:ENSG00000204241[1,5,1];ENCODE4:ENSG00000204241[2,5,1];ENCODE4:ENSG00000204241[2,6,1];ESPRESSO:ENST00000662879.1;smORF_parent:ENST00000662879.1+chr11:134032371-134032796_F:0_P:2_M;smORF_parent:ENST00000662879.1+chr11:134040399-134040506_F:2_P:40_M		A	TRUE	FALSE	0		nmd_immune_last_exon:11	NA
ENST00000662963.1+chr22:42071207-42071290_F:2_P:5	chr22	+	42071207	42071290	1	GTF2FastaPatched	3	1	0	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	3	TRUE	0	3	TRUE	none	GENCODE_v50:ENST00000662963.1;ESPRESSO:ENST00000662963.1;smORF_parent:ENST00000662963.1+chr22:42071207-42071290_F:2_P:5	GENCODE_v50:ENST00000662963.1;ESPRESSO:ENST00000662963.1;smORF_parent:ENST00000662963.1+chr22:42071207-42071290_F:2_P:5		A	TRUE	FALSE	0		not_applicable_single_exon:3	NA
ENST00000663081.1+chr4:584288-584515_F:1_P:7_M	chr4	+	584288	584515	1	GTF2FastaPatched	24	21	0	2	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	24	TRUE	0	24	TRUE	none	GENCODE_v50:ENST00000692448.2;GENCODE_v50:ENST00000691578.3;GENCODE_v50:ENST00000701150.1;GENCODE_v50:ENST00000777307.1;GENCODE_v50:ENST00000777313.1;GENCODE_v50:ENST00000777308.1;GENCODE_v50:ENST00000777318.1;GENCODE_v50:ENST00000777311.1;GENCODE_v50:ENST00000777312.1;GENCODE_v50:ENST00000777309.1;GENCODE_v50:ENST00000777314.1;GENCODE_v50:ENST00000663081.2;GENCODE_v50:ENST00000777315.1;GENCODE_v50:ENST00000777310.1;GENCODE_v50:ENST00000637674.1;GENCODE_v50:ENST00000777319.1;GENCODE_v50:ENST00000666138.1;GENCODE_v50:ENST00000777320.1;GENCODE_v50:ENST00000693408.2;GENCODE_v50:ENST00000777322.1	GENCODE_v50:ENST00000692448.2;GENCODE_v50:ENST00000691578.3;GENCODE_v50:ENST00000701150.1;GENCODE_v50:ENST00000777307.1;GENCODE_v50:ENST00000777313.1;GENCODE_v50:ENST00000777308.1;GENCODE_v50:ENST00000777318.1;GENCODE_v50:ENST00000777311.1;GENCODE_v50:ENST00000777312.1;GENCODE_v50:ENST00000777309.1;GENCODE_v50:ENST00000777314.1;GENCODE_v50:ENST00000663081.2;GENCODE_v50:ENST00000777315.1;GENCODE_v50:ENST00000777310.1;GENCODE_v50:ENST00000637674.1;GENCODE_v50:ENST00000777319.1;GENCODE_v50:ENST00000666138.1;GENCODE_v50:ENST00000777320.1;GENCODE_v50:ENST00000693408.2;GENCODE_v50:ENST00000777322.1		A	TRUE	FALSE	0		nmd_immune_last_exon:24	NA
ENST00000663097.1-chr9:136724755-136725096_F:0_P:9_M	chr9	-	136724755	136725096	1	GTF2FastaPatched	26	17	6	2	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	26	TRUE	0	26	TRUE	none	GENCODE_v50:ENST00000653276.2;GENCODE_v50:ENST00000686963.2;GENCODE_v50:ENST00000761661.1;GENCODE_v50:ENST00000663097.1;GENCODE_v50:ENST00000761662.1;GENCODE_v50:ENST00000761667.1;GENCODE_v50:ENST00000761649.1;GENCODE_v50:ENST00000761673.1;GENCODE_v50:ENST00000761674.1;GENCODE_v50:ENST00000761672.1;GENCODE_v50:ENST00000668354.1;GENCODE_v50:ENST00000761663.1;GENCODE_v50:ENST00000701938.1;GENCODE_v50:ENST00000761654.1;GENCODE_v50:ENST00000761655.1;GENCODE_v50:ENST00000761653.1;GENCODE_v50:ENST00000761664.1;ENCODE4:ENSG00000233016[3,2,2];ENCODE4:ENSG00000233016[3,6,2];ENCODE4:ENSG00000233016[3,1,3]	GENCODE_v50:ENST00000653276.2;GENCODE_v50:ENST00000686963.2;GENCODE_v50:ENST00000761661.1;GENCODE_v50:ENST00000663097.1;GENCODE_v50:ENST00000761662.1;GENCODE_v50:ENST00000761667.1;GENCODE_v50:ENST00000761649.1;GENCODE_v50:ENST00000761673.1;GENCODE_v50:ENST00000761674.1;GENCODE_v50:ENST00000761672.1;GENCODE_v50:ENST00000668354.1;GENCODE_v50:ENST00000761663.1;GENCODE_v50:ENST00000701938.1;GENCODE_v50:ENST00000761654.1;GENCODE_v50:ENST00000761655.1;GENCODE_v50:ENST00000761653.1;GENCODE_v50:ENST00000761664.1;ENCODE4:ENSG00000233016[3,2,2];ENCODE4:ENSG00000233016[3,6,2];ENCODE4:ENSG00000233016[3,1,3]		A	TRUE	FALSE	0		nmd_immune_last_exon:26	NA
ENST00000663103.1+chr10:100373947-100388065_F:1_P:4_M	chr10	+	100373947	100388065	3	GTF2FastaPatched	3	1	0	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	3	TRUE	0	3	TRUE	none	GENCODE_v50:ENST00000663103.1;ESPRESSO:ENST00000663103.1;smORF_parent:ENST00000663103.1+chr10:100373947-100388065_F:1_P:4_M	GENCODE_v50:ENST00000663103.1;ESPRESSO:ENST00000663103.1;smORF_parent:ENST00000663103.1+chr10:100373947-100388065_F:1_P:4_M		A	TRUE	FALSE	0		nmd_immune_last_exon:3	NA
ENST00000663212.1-chr14:95524268-95524381_F:1_P:2	chr14	-	95524268	95524381	1	GTF2FastaPatched	3	1	0	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	3	TRUE	0	3	TRUE	none	GENCODE_v50:ENST00000663212.1;ESPRESSO:ENST00000663212.1;smORF_parent:ENST00000663212.1-chr14:95524268-95524381_F:1_P:2	GENCODE_v50:ENST00000663212.1;ESPRESSO:ENST00000663212.1;smORF_parent:ENST00000663212.1-chr14:95524268-95524381_F:1_P:2		A	TRUE	FALSE	0		not_applicable_single_exon:3	NA
ENST00000663315.3-chr7:107742766-107742948_F:0_P:6_M	chr7	-	107742766	107742948	1	GTF2FastaPatched	14	7	5	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	14	TRUE	0	14	TRUE	none	GENCODE_v50:ENST00000658766.1;GENCODE_v50:ENST00000440971.4;GENCODE_v50:ENST00000663315.4;GENCODE_v50:ENST00000653575.3;GENCODE_v50:ENST00000847782.1;GENCODE_v50:ENST00000847780.1;GENCODE_v50:ENST00000671091.2;ENCODE4:ENSG00000241764[2,1,3];ENCODE4:ENSG00000241764[2,1,2];ENCODE4:ENSG00000241764[1,1,2];ENCODE4:ENSG00000241764[2,2,2];ENCODE4:ENSG00000241764[3,4,2];ESPRESSO:ENST00000663315.3;smORF_parent:ENST00000663315.3-chr7:107742766-107742948_F:0_P:6_M	GENCODE_v50:ENST00000658766.1;GENCODE_v50:ENST00000440971.4;GENCODE_v50:ENST00000663315.4;GENCODE_v50:ENST00000653575.3;GENCODE_v50:ENST00000847782.1;GENCODE_v50:ENST00000847780.1;GENCODE_v50:ENST00000671091.2;ENCODE4:ENSG00000241764[2,1,3];ENCODE4:ENSG00000241764[2,1,2];ENCODE4:ENSG00000241764[1,1,2];ENCODE4:ENSG00000241764[2,2,2];ENCODE4:ENSG00000241764[3,4,2];ESPRESSO:ENST00000663315.3;smORF_parent:ENST00000663315.3-chr7:107742766-107742948_F:0_P:6_M		A	TRUE	FALSE	0		nmd_immune_last_exon:13;not_applicable_single_exon:1	NA
ENST00000663398.2-chr9:137617105-137617185_F:0_P:16	chr9	-	137617105	137617185	1	GTF2FastaPatched	5	1	2	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	5	TRUE	0	5	TRUE	none	GENCODE_v50:ENST00000663398.3;ENCODE4:ENSG00000203993[1,1,1];ENCODE4:ENSG00000203993[2,1,1];ESPRESSO:ENST00000663398.2;smORF_parent:ENST00000663398.2-chr9:137617105-137617185_F:0_P:16	GENCODE_v50:ENST00000663398.3;ENCODE4:ENSG00000203993[1,1,1];ENCODE4:ENSG00000203993[2,1,1];ESPRESSO:ENST00000663398.2;smORF_parent:ENST00000663398.2-chr9:137617105-137617185_F:0_P:16		A	TRUE	FALSE	0		nmd_immune_last_exon:5	NA
ENST00000664153.3+chr11:10879009-10879137_F:0_P:8	chr11	+	10879009	10879137	1	GTF2FastaPatched	15	8	3	3	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	15	TRUE	0	15	TRUE	none	GENCODE_v50:ENST00000664276.2;GENCODE_v50:ENST00000501079.8;GENCODE_v50:ENST00000658394.2;GENCODE_v50:ENST00000664153.4;GENCODE_v50:ENST00000837194.1;GENCODE_v50:ENST00000837193.1;GENCODE_v50:ENST00000702629.1;GENCODE_v50:ENST00000654337.1;ENCODE4:ENSG00000247271[1,5,1];ENCODE4:ENSG00000247271[1,8,1];ENCODE4:ENSG00000247271[1,6,1];ESPRESSO:ENST00000664276.1;ESPRESSO:ENST00000501079.7;ESPRESSO:ENST00000664153.3;smORF_parent:ENST00000664153.3+chr11:10879009-10879137_F:0_P:8	GENCODE_v50:ENST00000664276.2;GENCODE_v50:ENST00000501079.8;GENCODE_v50:ENST00000658394.2;GENCODE_v50:ENST00000664153.4;GENCODE_v50:ENST00000837194.1;GENCODE_v50:ENST00000837193.1;GENCODE_v50:ENST00000702629.1;GENCODE_v50:ENST00000654337.1;ENCODE4:ENSG00000247271[1,5,1];ENCODE4:ENSG00000247271[1,8,1];ENCODE4:ENSG00000247271[1,6,1];ESPRESSO:ENST00000664276.1;ESPRESSO:ENST00000501079.7;ESPRESSO:ENST00000664153.3;smORF_parent:ENST00000664153.3+chr11:10879009-10879137_F:0_P:8		A	TRUE	FALSE	0		nmd_immune_last_exon:15	NA
ENST00000664153.3+chr11:10879009-10879137_F:0_P:8_alt_initiation_1	chr11	+	10879015	10879137	1	AltInitiation	15	8	3	3	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	15	TRUE	0	15	TRUE	none	GENCODE_v50:ENST00000664276.2;GENCODE_v50:ENST00000501079.8;GENCODE_v50:ENST00000658394.2;GENCODE_v50:ENST00000664153.4;GENCODE_v50:ENST00000837194.1;GENCODE_v50:ENST00000837193.1;GENCODE_v50:ENST00000702629.1;GENCODE_v50:ENST00000654337.1;ENCODE4:ENSG00000247271[1,5,1];ENCODE4:ENSG00000247271[1,8,1];ENCODE4:ENSG00000247271[1,6,1];ESPRESSO:ENST00000664276.1;ESPRESSO:ENST00000501079.7;ESPRESSO:ENST00000664153.3;smORF_parent:ENST00000664153.3+chr11:10879009-10879137_F:0_P:8	GENCODE_v50:ENST00000664276.2;GENCODE_v50:ENST00000501079.8;GENCODE_v50:ENST00000658394.2;GENCODE_v50:ENST00000664153.4;GENCODE_v50:ENST00000837194.1;GENCODE_v50:ENST00000837193.1;GENCODE_v50:ENST00000702629.1;GENCODE_v50:ENST00000654337.1;ENCODE4:ENSG00000247271[1,5,1];ENCODE4:ENSG00000247271[1,8,1];ENCODE4:ENSG00000247271[1,6,1];ESPRESSO:ENST00000664276.1;ESPRESSO:ENST00000501079.7;ESPRESSO:ENST00000664153.3;smORF_parent:ENST00000664153.3+chr11:10879009-10879137_F:0_P:8		A	TRUE	FALSE	0		nmd_immune_last_exon:15	NA
ENST00000664153.3+chr11:10879009-10879137_F:0_P:8_alt_initiation_2	chr11	+	10879015	10879137	1	AltInitiation	15	8	3	3	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	15	TRUE	0	15	TRUE	none	GENCODE_v50:ENST00000664276.2;GENCODE_v50:ENST00000501079.8;GENCODE_v50:ENST00000658394.2;GENCODE_v50:ENST00000664153.4;GENCODE_v50:ENST00000837194.1;GENCODE_v50:ENST00000837193.1;GENCODE_v50:ENST00000702629.1;GENCODE_v50:ENST00000654337.1;ENCODE4:ENSG00000247271[1,5,1];ENCODE4:ENSG00000247271[1,8,1];ENCODE4:ENSG00000247271[1,6,1];ESPRESSO:ENST00000664276.1;ESPRESSO:ENST00000501079.7;ESPRESSO:ENST00000664153.3;smORF_parent:ENST00000664153.3+chr11:10879009-10879137_F:0_P:8	GENCODE_v50:ENST00000664276.2;GENCODE_v50:ENST00000501079.8;GENCODE_v50:ENST00000658394.2;GENCODE_v50:ENST00000664153.4;GENCODE_v50:ENST00000837194.1;GENCODE_v50:ENST00000837193.1;GENCODE_v50:ENST00000702629.1;GENCODE_v50:ENST00000654337.1;ENCODE4:ENSG00000247271[1,5,1];ENCODE4:ENSG00000247271[1,8,1];ENCODE4:ENSG00000247271[1,6,1];ESPRESSO:ENST00000664276.1;ESPRESSO:ENST00000501079.7;ESPRESSO:ENST00000664153.3;smORF_parent:ENST00000664153.3+chr11:10879009-10879137_F:0_P:8		A	TRUE	FALSE	0		nmd_immune_last_exon:15	NA
ENST00000664347.1+chr5:88270293-88270322_F:1_P:18	chr5	+	88270293	88270322	1	GTF2FastaPatched	13	7	3	1	2	6	TRUE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	13	TRUE	0	13	TRUE	none	GENCODE_v50:ENST00000664347.1;GENCODE_v50:ENST00000666577.1;GENCODE_v50:ENST00000654762.1;GENCODE_v50:ENST00000504636.2;GENCODE_v50:ENST00000670451.1;GENCODE_v50:ENST00000659938.1;GENCODE_v50:ENST00000787473.1;ENCODE4:ENSG00000247828[1,70,14];ENCODE4:ENSG00000247828[1,70,33];ENCODE4:ENSG00000247828[1,70,31];ESPRESSO:ENST00000664347.1;smORF_parent:ENST00000664347.1+chr5:88270293-88270322_F:1_P:18;smORF_parent:ENST00000664347.1+chr5:88273798-88273866_F:2_P:87_M	GENCODE_v50:ENST00000664347.1;GENCODE_v50:ENST00000666577.1;GENCODE_v50:ENST00000654762.1;GENCODE_v50:ENST00000504636.2;GENCODE_v50:ENST00000670451.1;GENCODE_v50:ENST00000659938.1;GENCODE_v50:ENST00000787473.1;ENCODE4:ENSG00000247828[1,70,14];ENCODE4:ENSG00000247828[1,70,33];ENCODE4:ENSG00000247828[1,70,31];ESPRESSO:ENST00000664347.1;smORF_parent:ENST00000664347.1+chr5:88270293-88270322_F:1_P:18;smORF_parent:ENST00000664347.1+chr5:88273798-88273866_F:2_P:87_M	GENCODE_v50:ENST00000666577.1;GENCODE_v50:ENST00000654762.1;GENCODE_v50:ENST00000504636.2;GENCODE_v50:ENST00000670451.1;GENCODE_v50:ENST00000659938.1;GENCODE_v50:ENST00000787473.1	A	TRUE	TRUE	6	GENCODE_v50:ENST00000666577.1;GENCODE_v50:ENST00000654762.1;GENCODE_v50:ENST00000504636.2;GENCODE_v50:ENST00000670451.1;GENCODE_v50:ENST00000659938.1;GENCODE_v50:ENST00000787473.1	nmd_immune_last_exon:7;nmd_predicted_50nt:6	NA
ENST00000664347.1+chr5:88273798-88273866_F:2_P:87_M	chr5	+	88273798	88273866	1	GTF2FastaPatched	5	2	0	1	2	1	TRUE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	5	TRUE	0	5	TRUE	none	GENCODE_v50:ENST00000664347.1;GENCODE_v50:ENST00000670451.1;ESPRESSO:ENST00000664347.1;smORF_parent:ENST00000664347.1+chr5:88270293-88270322_F:1_P:18;smORF_parent:ENST00000664347.1+chr5:88273798-88273866_F:2_P:87_M	GENCODE_v50:ENST00000664347.1;GENCODE_v50:ENST00000670451.1;ESPRESSO:ENST00000664347.1;smORF_parent:ENST00000664347.1+chr5:88270293-88270322_F:1_P:18;smORF_parent:ENST00000664347.1+chr5:88273798-88273866_F:2_P:87_M	GENCODE_v50:ENST00000670451.1	A	TRUE	TRUE	1	GENCODE_v50:ENST00000670451.1	nmd_immune_last_exon:4;nmd_predicted_50nt:1	NA
ENST00000664445.2+chr21:16419198-16419293_F:0_P:0	chr21	+	16419198	16419293	1	GTF2FastaPatched	10	2	6	1	1	10	TRUE	TRUE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	10	TRUE	0	10	TRUE	none	GENCODE_v50:ENST00000697878.1;GENCODE_v50:ENST00000664445.2;ENCODE4:ENSG00000215386[10,20,57];ENCODE4:ENSG00000215386[10,20,10];ENCODE4:ENSG00000215386[10,127,10];ENCODE4:ENSG00000215386[10,116,57];ENCODE4:ENSG00000215386[10,116,10];ENCODE4:ENSG00000215386[10,109,28];ESPRESSO:ENST00000664445.2;smORF_parent:ENST00000664445.2+chr21:16419198-16419293_F:0_P:0	GENCODE_v50:ENST00000697878.1;GENCODE_v50:ENST00000664445.2;ENCODE4:ENSG00000215386[10,20,57];ENCODE4:ENSG00000215386[10,20,10];ENCODE4:ENSG00000215386[10,127,10];ENCODE4:ENSG00000215386[10,116,57];ENCODE4:ENSG00000215386[10,116,10];ENCODE4:ENSG00000215386[10,109,28];ESPRESSO:ENST00000664445.2;smORF_parent:ENST00000664445.2+chr21:16419198-16419293_F:0_P:0	GENCODE_v50:ENST00000697878.1;GENCODE_v50:ENST00000664445.2;ENCODE4:ENSG00000215386[10,20,57];ENCODE4:ENSG00000215386[10,20,10];ENCODE4:ENSG00000215386[10,127,10];ENCODE4:ENSG00000215386[10,116,57];ENCODE4:ENSG00000215386[10,116,10];ENCODE4:ENSG00000215386[10,109,28];ESPRESSO:ENST00000664445.2;smORF_parent:ENST00000664445.2+chr21:16419198-16419293_F:0_P:0	A	TRUE	TRUE	10	GENCODE_v50:ENST00000697878.1;GENCODE_v50:ENST00000664445.2;ENCODE4:ENSG00000215386[10,20,57];ENCODE4:ENSG00000215386[10,20,10];ENCODE4:ENSG00000215386[10,127,10];ENCODE4:ENSG00000215386[10,116,57];ENCODE4:ENSG00000215386[10,116,10];ENCODE4:ENSG00000215386[10,109,28];ESPRESSO:ENST00000664445.2;smORF_parent:ENST00000664445.2+chr21:16419198-16419293_F:0_P:0	nmd_predicted_50nt:10	NA
ENST00000664445.2+chr21:16419198-16419293_F:0_P:0_alt_initiation_1	chr21	+	16419204	16419293	1	AltInitiation	10	2	6	1	1	10	TRUE	TRUE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	10	TRUE	0	10	TRUE	none	GENCODE_v50:ENST00000697878.1;GENCODE_v50:ENST00000664445.2;ENCODE4:ENSG00000215386[10,20,57];ENCODE4:ENSG00000215386[10,20,10];ENCODE4:ENSG00000215386[10,127,10];ENCODE4:ENSG00000215386[10,116,57];ENCODE4:ENSG00000215386[10,116,10];ENCODE4:ENSG00000215386[10,109,28];ESPRESSO:ENST00000664445.2;smORF_parent:ENST00000664445.2+chr21:16419198-16419293_F:0_P:0	GENCODE_v50:ENST00000697878.1;GENCODE_v50:ENST00000664445.2;ENCODE4:ENSG00000215386[10,20,57];ENCODE4:ENSG00000215386[10,20,10];ENCODE4:ENSG00000215386[10,127,10];ENCODE4:ENSG00000215386[10,116,57];ENCODE4:ENSG00000215386[10,116,10];ENCODE4:ENSG00000215386[10,109,28];ESPRESSO:ENST00000664445.2;smORF_parent:ENST00000664445.2+chr21:16419198-16419293_F:0_P:0	GENCODE_v50:ENST00000697878.1;GENCODE_v50:ENST00000664445.2;ENCODE4:ENSG00000215386[10,20,57];ENCODE4:ENSG00000215386[10,20,10];ENCODE4:ENSG00000215386[10,127,10];ENCODE4:ENSG00000215386[10,116,57];ENCODE4:ENSG00000215386[10,116,10];ENCODE4:ENSG00000215386[10,109,28];ESPRESSO:ENST00000664445.2;smORF_parent:ENST00000664445.2+chr21:16419198-16419293_F:0_P:0	A	TRUE	TRUE	10	GENCODE_v50:ENST00000697878.1;GENCODE_v50:ENST00000664445.2;ENCODE4:ENSG00000215386[10,20,57];ENCODE4:ENSG00000215386[10,20,10];ENCODE4:ENSG00000215386[10,127,10];ENCODE4:ENSG00000215386[10,116,57];ENCODE4:ENSG00000215386[10,116,10];ENCODE4:ENSG00000215386[10,109,28];ESPRESSO:ENST00000664445.2;smORF_parent:ENST00000664445.2+chr21:16419198-16419293_F:0_P:0	nmd_predicted_50nt:10	NA
ENST00000664457.1-chr6:44093006-44093125_F:1_P:31	chr6	-	44093006	44093125	1	GTF2FastaPatched	3	1	0	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	3	TRUE	3	2	TRUE	MRPL14	GENCODE_v50:ENST00000664457.1;ESPRESSO:ENST00000664457.1;smORF_parent:ENST00000664457.1-chr6:44093006-44093125_F:1_P:31	GENCODE_v50:ENST00000664457.1;ESPRESSO:ENST00000664457.1		BC	TRUE	FALSE	0		not_applicable_single_exon:3	NA
ENST00000664676.2-chr4:6986730-6987041_F:2_P:1	chr4	-	6986730	6987041	1	GTF2FastaPatched	3	1	0	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	3	TRUE	0	3	TRUE	none	GENCODE_v50:ENST00000664676.3;ESPRESSO:ENST00000664676.2;smORF_parent:ENST00000664676.2-chr4:6986730-6987041_F:2_P:1	GENCODE_v50:ENST00000664676.3;ESPRESSO:ENST00000664676.2;smORF_parent:ENST00000664676.2-chr4:6986730-6987041_F:2_P:1		A	TRUE	FALSE	0		not_applicable_single_exon:3	NA
ENST00000664676.2-chr4:6986730-6987041_F:2_P:1_alt_initiation_1	chr4	-	6986730	6987032	1	AltInitiation	3	1	0	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	3	TRUE	0	3	TRUE	none	GENCODE_v50:ENST00000664676.3;ESPRESSO:ENST00000664676.2;smORF_parent:ENST00000664676.2-chr4:6986730-6987041_F:2_P:1	GENCODE_v50:ENST00000664676.3;ESPRESSO:ENST00000664676.2;smORF_parent:ENST00000664676.2-chr4:6986730-6987041_F:2_P:1		A	TRUE	FALSE	0		not_applicable_single_exon:3	NA
