smorf_id	category	itemRgb	chosen_tx_source	chosen_transcript_id	chosen_decay_class	chosen_disruption_tier	chosen_disruption_qualifying	n_categories_present	categories_present	n_compatible_tx	nsd_confident_tx	nsd_gate_reason	is_in_908_conjunction
ESPRESSO_chr1_402_12+chr1:22781455-22784414_F:1_P:1	gold	255,215,0	GENCODE_v50	ENST00000374627.1	nmd_predicted_50nt	C	TRUE	2	gold;firebrick	19	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr1_41_0+chr1:1291611-1291865_F:1_P:1	dark_green	0,100,0	GENCODE_v50	ENST00000325425.13	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	12	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr1_41_0+chr1:1291611-1291865_F:1_P:1_alt_initiation_1	dark_green	0,100,0	GENCODE_v50	ENST00000325425.13	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	12	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr1_420_26+chr1:23691824-23696370_F:2_P:0_M	light_green	144,238,144	GENCODE_v50	ENST00000895876.2	nmd_immune_last_exon	none	FALSE	1	light_green	3	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr1_420_32+chr1:23691824-23693908_F:2_P:0_M	gold	255,215,0	ESPRESSO	ESPRESSO_chr1_420_32	nmd_predicted_50nt	B	TRUE	2	gold;firebrick	3	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr1_42_20+chr1:1309555-1310918_F:2_P:3_M	dark_green	0,100,0	GENCODE_v50	ENST00000467712.1	nmd_immune_last_exon	C	TRUE	3	dark_green;gold;firebrick	15	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr1_49_19-chr1:1402086-1402331_F:1_P:3	light_green	144,238,144	GENCODE_v50	ENST00000983184.1	nmd_immune_last_exon	none	FALSE	1	light_green	5	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr1_507_14-chr1:27099745-27099891_F:1_P:21	dark_green	0,100,0	GENCODE_v50	ENST00000374089.5	nmd_immune_last_exon	BC	TRUE	3	dark_green;light_green;gold	20	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr1_521_3-chr1:27390628-27392311_F:1_P:0_M	dark_green	0,100,0	GENCODE_v50	ENST00000817155.1	nmd_immune_last_exon	A	TRUE	1	dark_green	4	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr1_600_4+chr1:32203985-32205245_F:0_P:2_M	dark_green	0,100,0	GENCODE_v50	ENST00000680046.1	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	16	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr1_606_15-chr1:32334396-32334596_F:2_P:2	dark_green	0,100,0	ENCODE4	ENSG00000175130[1,4,1]	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	18	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr1_606_15-chr1:32334396-32334596_F:2_P:2_alt_initiation_1	dark_green	0,100,0	ENCODE4	ENSG00000175130[1,4,1]	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	18	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr1_644_11-chr1:35184141-35184293_F:2_P:11_M	dark_green	0,100,0	ENCODE4	ENSG00000116560[13,12,6]	nmd_immune_last_exon	C	TRUE	4	dark_green;light_green;gold;firebrick	40	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr1_656_2+chr1:36088920-36091667_F:0_P:0_M	gold	255,215,0	ESPRESSO	ESPRESSO_chr1_656_2	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	4	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr1_664_2-chr1:36393761-36393982_F:2_P:1_M	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr1_664_2	nmd_immune_last_exon	BC	TRUE	3	dark_green;light_green;firebrick	23	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr1_667_2-chr1:36461299-36463823_F:0_P:5_M	firebrick	178,34,34	GENCODE_v50	ENST00000917997.2	nmd_predicted_50nt	none	FALSE	1	firebrick	23	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr1_697_4-chr1:37999082-37999369_F:1_P:1_M	dark_green	0,100,0	GENCODE_v50	ENST00000483132.1	nmd_immune_last_exon	B	TRUE	3	dark_green;light_green;firebrick	29	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr1_712_57+chr1:39427557-39428100_F:2_P:24	dark_green	0,100,0	ENCODE4	ENSG00000127603[25,39,27]	nmd_immune_last_exon	C	TRUE	3	dark_green;gold;firebrick	12	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr1_712_57+chr1:39427557-39428100_F:2_P:24_alt_initiation_1	dark_green	0,100,0	ENCODE4	ENSG00000127603[25,39,27]	nmd_immune_last_exon	C	TRUE	3	dark_green;gold;firebrick	12	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr1_779_11+chr1:43272304-43273657_F:2_P:3_M	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr1_779_11	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	2	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr1_827_22-chr1:45511332-45514958_F:0_P:0_M	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr1_827_22	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	63	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr1_840_11+chr1:46303817-46316581_F:2_P:3	light_green	144,238,144	ESPRESSO	ESPRESSO_chr1_840_11	nmd_immune_last_exon	none	FALSE	1	light_green	2	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr1_840_23+chr1:46303767-46316581_F:0_P:2_M	light_green	144,238,144	GENCODE_v50	ENST00000851050.2	nmd_immune_last_exon	none	FALSE	1	light_green	5	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr1_840_5+chr1:46303753-46316581_F:1_P:2	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr1_840_5	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	2	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr1_840_5+chr1:46303753-46316581_F:1_P:2_alt_initiation_1	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr1_840_5	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	2	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr1_840_5+chr1:46303753-46316581_F:1_P:2_alt_initiation_2	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr1_840_5	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	2	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr20_17830_10-chr20:1443752-1443868_F:0_P:9_M	dark_green	0,100,0	GENCODE_v50	ENST00000461211.5	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	68	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr20_17839_5+chr20:2144025-2144186_F:1_P:20_M	dark_green	0,100,0	ENCODE4	ENSG00000125834[2,4,1]	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	10	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr20_17839_5+chr20:2144362-2144535_F:2_P:8	dark_green	0,100,0	ENCODE4	ENSG00000125834[2,4,1]	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	10	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr20_17839_5+chr20:2144362-2144535_F:2_P:8_alt_initiation_1	dark_green	0,100,0	ENCODE4	ENSG00000125834[2,4,1]	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	10	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr20_17937_28+chr20:8697760-8717760_F:1_P:0_M	nsd_disrupted	106,61,154	GENCODE_v50	ENST00000487210.5	nsd_predicted_no_stop	C	TRUE	3	dark_green;light_green;nsd_disrupted	18	14	confident_nsd_uncontradicted	FALSE
ESPRESSO_chr20_17942_47+chr20:10219187-10275449_F:2_P:0_M	firebrick	178,34,34	GENCODE_v50	ENST00000430336.1	nmd_predicted_50nt	none	FALSE	1	firebrick	7	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr20_18076_10-chr20:23633919-23637745_F:1_P:0_M	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr20_18076_10	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	2	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr20_18076_11-chr20:23633951-23637745_F:1_P:0_M	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr20_18076_11	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	3	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr20_18109_27+chr20:25295638-25296519_F:1_P:0	dark_green	0,100,0	GENCODE_v50	ENST00000471359.1	nmd_immune_last_exon	BC	TRUE	4	dark_green;light_green;gold;firebrick	60	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr20_18121_403-chr20:28515340-28517062_F:1_P:17	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr20_18121_403	nsd_predicted_no_stop	A	TRUE	1	dark_green	3	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr20_18121_403-chr20:28515340-28517062_F:1_P:17_alt_initiation_1	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr20_18121_403	nsd_predicted_no_stop	A	TRUE	1	dark_green	3	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr20_18145_1+chr20:30393557-30399231_F:1_P:5_M	dark_green	0,100,0	GENCODE_v50	ENST00000829758.1	nmd_immune_last_exon	A	TRUE	1	dark_green	10	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr20_18235_37-chr20:34742981-34743115_F:0_P:12	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr20_18235_25	nmd_immune_last_exon	BC	TRUE	3	dark_green;gold;firebrick	16	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr20_18274_11+chr20:37397851-37400299_F:0_P:0_M	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr20_18274_11	nsd_predicted_no_stop	BC	TRUE	2	dark_green;light_green	2	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr20_18344_7+chr20:44069390-44069590_F:2_P:14_M	dark_green	0,100,0	GENCODE_v50	ENST00000413823.1	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	18	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr20_18356_8+chr20:44614557-44618361_F:0_P:1_M	light_green	144,238,144	GENCODE_v50	ENST00000902618.2	nmd_immune_last_exon	none	FALSE	1	light_green	10	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr20_18444_22-chr20:48653494-48656534_F:2_P:1	gold	255,215,0	ESPRESSO	ESPRESSO_chr20_18444_22	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	2	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr20_18444_22-chr20:48653494-48656534_F:2_P:1_alt_initiation_1	gold	255,215,0	ESPRESSO	ESPRESSO_chr20_18444_22	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	2	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr20_18605_28+chr20:62387660-62388463_F:2_P:0_M	dark_green	0,100,0	ENCODE4	ENSG00000171858[3,13,1]	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	33	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr20_18618_13+chr20:62668293-62668343_F:1_P:4	gold	255,215,0	ENCODE4	ENSG00000101187[3,26,1]	nmd_predicted_50nt	C	TRUE	2	gold;firebrick	10	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr20_18644_20-chr20:63488301-63488972_F:2_P:0_M	dark_green	0,100,0	ENCODE4	ENSG00000101210[1,11,1]	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	29	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr20_18658_8-chr20:63940476-63940994_F:2_P:0_M	gold	255,215,0	ESPRESSO	ESPRESSO_chr20_18658_8	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	2	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr21_18761_4-chr21:10423789-10424112_F:0_P:16_M	gold	255,215,0	ESPRESSO	ESPRESSO_chr21_18761_4	nmd_predicted_50nt	A	TRUE	1	gold	2	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr21_18910_7-chr21:28928786-28928926_F:1_P:40_M	nsd_disrupted	106,61,154	ENCODE4	ENSG00000198862[5,6,1]	nsd_predicted_no_stop	C	TRUE	3	dark_green;light_green;nsd_disrupted	13	11	confident_nsd_uncontradicted	FALSE
ESPRESSO_chr21_18972_24+chr21:31663848-31668575_F:0_P:4_M	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr21_18972_24	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	3	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr21_18972_9+chr21:31659798-31668575_F:0_P:2	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr21_18972_9	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	2	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr21_19102_10+chr21:43753678-43756161_F:1_P:0_M	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr21_19102_10	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	3	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr21_19122_2+chr21:44353701-44356277_F:2_P:1_M	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr21_19122_2	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	7	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr21_19144_5-chr21:45108982-45109383_F:0_P:41_M	gold	255,215,0	ESPRESSO	ESPRESSO_chr21_19144_5	nmd_predicted_50nt	A	TRUE	1	gold	2	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr21_19175_30-chr21:46599251-46602415_F:2_P:0_M	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr21_19175_30	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	3	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr21_19175_35-chr21:46599366-46602394_F:0_P:1_M	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr21_19175_35	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	27	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr21_19176_4+chr21:46636952-46644575_F:0_P:2_M	light_green	144,238,144	GENCODE_v50	ENST00000995880.1	nmd_immune_last_exon	none	FALSE	1	light_green	6	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr22_19271_13-chr22:18534005-18535941_F:2_P:3_M	dark_green	0,100,0	GENCODE_v50	ENST00000610959.4	nmd_immune_last_exon	A	TRUE	1	dark_green	27	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr22_19271_6-chr22:18534005-18536797_F:1_P:0_M	dark_green	0,100,0	GENCODE_v50	ENST00000770517.1	nmd_immune_last_exon	A	TRUE	1	dark_green	3	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr22_19325_7+chr22:20702232-20703013_F:0_P:0_M	gold	255,215,0	GENCODE_v50	ENST00000793107.1	nmd_predicted_50nt	A	TRUE	1	gold	6	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr22_19330_23-chr22:21042432-21044954_F:2_P:1_M	gold	255,215,0	GENCODE_v50	ENST00000836944.1	nmd_predicted_50nt	A	TRUE	1	gold	3	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr22_19330_32-chr22:21035404-21044954_F:2_P:1_M	dark_green	0,100,0	GENCODE_v50	ENST00000836931.1	nmd_immune_last_exon	A	TRUE	1	dark_green	3	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr22_19330_34-chr22:21035404-21044954_F:2_P:1_M	dark_green	0,100,0	GENCODE_v50	ENST00000836930.1	nmd_immune_last_exon	A	TRUE	1	dark_green	3	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr22_19397_25+chr22:22304037-22306946_F:1_P:1_M	gold	255,215,0	GENCODE_v50	ENST00000413293.1	nmd_predicted_50nt	A	TRUE	1	gold	8	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr22_19498_26-chr22:23638627-23638830_F:1_P:11_M	dark_green	0,100,0	GENCODE_v50	ENST00000430707.2	nmd_immune_last_exon	A	TRUE	1	dark_green	208	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr22_19504_25+chr22:23895062-23895103_F:1_P:0_M	dark_green	0,100,0	GENCODE_v50	ENST00000465752.1	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	28	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr22_19504_26+chr22:23894475-23895103_F:0_P:0_M	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr22_19504_26	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	3	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr22_19504_27+chr22:23894475-23895222_F:0_P:0_M	nsd_intact	188,158,217	ENCODE4	ENSG00000240972[1,4,1]	nsd_predicted_no_stop	none	FALSE	3	dark_green;light_green;nsd_intact	4	1	confident_nsd_uncontradicted	FALSE
ESPRESSO_chr22_19504_27+chr22:23894805-23895103_F:1_P:1_M	dark_green	0,100,0	GENCODE_v50	ENST00000498385.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	19	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr22_19504_35-chr22:23971554-23974414_F:1_P:0_M	light_green	144,238,144	GENCODE_v50	ENST00001120352.1	nmd_immune_last_exon	none	FALSE	1	light_green	3	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr22_19581_12+chr22:29300265-29300306_F:2_P:11_M	dark_green	0,100,0	GENCODE_v50	ENST00000610553.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	188	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr22_19672_52-chr22:35840372-35840443_F:1_P:1_M	gold	255,215,0	GENCODE_v50	ENST00000405409.6	nmd_predicted_50nt	C	TRUE	2	gold;firebrick	35	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr22_19694_2+chr22:36487483-36487536_F:1_P:6	gold	255,215,0	ESPRESSO	ESPRESSO_chr22_19694_2	nmd_predicted_50nt	A	TRUE	1	gold	2	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr22_19694_2+chr22:36487483-36487536_F:1_P:6_alt_initiation_1	gold	255,215,0	ESPRESSO	ESPRESSO_chr22_19694_2	nmd_predicted_50nt	A	TRUE	1	gold	2	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr22_19726_17+chr22:37679702-37679746_F:1_P:2_M	dark_green	0,100,0	GENCODE_v50	ENST00000472321.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	38	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr22_19749_2+chr22:38681979-38682356_F:0_P:0_M	gold	255,215,0	ESPRESSO	ESPRESSO_chr22_19749_2	nmd_predicted_50nt	B	TRUE	2	gold;firebrick	4	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr22_19826_13+chr22:42588224-42601411_F:2_P:1	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr22_19826_13	nsd_predicted_no_stop	A	TRUE	1	dark_green	2	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr22_19837_2-chr22:43167147-43167230_F:0_P:5	dark_green	0,100,0	GENCODE_v50	ENST00000484711.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	27	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr22_19837_2-chr22:43167147-43167230_F:0_P:5_alt_initiation_1	dark_green	0,100,0	GENCODE_v50	ENST00000484711.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	27	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr22_19837_2-chr22:43168011-43171851_F:0_P:0_M	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr22_19837_2	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	19	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr22_19938_29-chr22:50258301-50261136_F:0_P:0	gold	255,215,0	GENCODE_v50	ENST00000492218.1	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	4	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr22_19938_29-chr22:50258301-50261136_F:0_P:0_alt_initiation_1	gold	255,215,0	GENCODE_v50	ENST00000492218.1	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	4	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr22_19938_29-chr22:50258301-50261136_F:0_P:0_alt_initiation_2	gold	255,215,0	GENCODE_v50	ENST00000492218.1	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	4	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr22_19942_23-chr22:50465769-50465963_F:0_P:0_M	nsd_disrupted	106,61,154	GENCODE_v50	ENST00000689095.1	nsd_predicted_no_stop	C	TRUE	3	dark_green;light_green;nsd_disrupted	52	49	confident_nsd_uncontradicted	FALSE
ESPRESSO_chr2_15515_28-chr2:229984-231165_F:1_P:19_M	dark_green	0,100,0	GENCODE_v50	ENST00000431160.5	nmd_immune_last_exon	C	TRUE	4	dark_green;light_green;gold;firebrick	48	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr2_15561_6-chr2:5474134-5474259_F:2_P:32_M	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr2_15561_6	nmd_immune_last_exon	A	TRUE	1	dark_green	3	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr2_15571_0+chr2:6688692-6688853_F:0_P:13_M	gold	255,215,0	ESPRESSO	ESPRESSO_chr2_15571_0	nmd_predicted_50nt	A	TRUE	1	gold	3	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr2_15741_23+chr2:24768704-24768751_F:0_P:4_M	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr2_15741_23	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	31	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr2_15797_19-chr2:27653269-27653469_F:0_P:6_M	light_green	144,238,144	GENCODE_v50	ENST00001064924.1	nmd_immune_last_exon	none	FALSE	1	light_green	67	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr2_15800_50+chr2:27774440-27779479_F:0_P:1_M	dark_green	0,100,0	GENCODE_v50	ENST00000476552.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	14	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr2_15825_7-chr2:31284428-31284490_F:1_P:22	gold	255,215,0	ESPRESSO	ESPRESSO_chr2_15825_7	nmd_predicted_50nt	A	TRUE	1	gold	3	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr2_15843_2+chr2:32916199-32916625_F:1_P:0	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr2_15843_2	nsd_predicted_no_stop	A	TRUE	1	dark_green	2	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr2_15843_2+chr2:32916199-32916625_F:1_P:0_alt_initiation_1	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr2_15843_2	nsd_predicted_no_stop	A	TRUE	1	dark_green	2	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr2_15843_2+chr2:32916199-32916625_F:1_P:0_alt_initiation_2	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr2_15843_2	nsd_predicted_no_stop	A	TRUE	1	dark_green	2	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr2_15857_0-chr2:36355143-36355295_F:2_P:0_M	dark_green	0,100,0	GENCODE_v50	ENST00000565283.3	not_applicable_single_exon	A	TRUE	2	dark_green;gold	7	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr2_15928_19+chr2:44772106-44772420_F:2_P:9_M	dark_green	0,100,0	ENCODE4	ENSG00000143919[6,12,1]	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	11	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr2_16038_25+chr2:62706948-62707013_F:1_P:1_M	gold	255,215,0	GENCODE_v50	ENST00000472809.5	nmd_predicted_50nt	B	TRUE	2	gold;firebrick	48	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr2_16041_12-chr2:63707638-63707709_F:1_P:44	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr2_16041_12	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	2	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr2_16041_26+chr2:63605954-63606984_F:2_P:14_M	dark_green	0,100,0	GENCODE_v50	ENST00000495083.1	nmd_immune_last_exon	BC	TRUE	3	dark_green;light_green;firebrick	67	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr2_16098_24-chr2:69396249-69396287_F:2_P:13_M	dark_green	0,100,0	GENCODE_v50	ENST00000462320.6	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	60	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr2_16154_21+chr2:73958165-73958733_F:0_P:1_M	dark_green	0,100,0	GENCODE_v50	ENST00000462685.1	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	84	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr2_16163_14+chr2:74460786-74460884_F:2_P:13	nsd_disrupted	106,61,154	ENCODE4	ENSG00000239779[1,4,1]	nsd_predicted_no_stop	C	TRUE	3	dark_green;light_green;nsd_disrupted	37	27	confident_nsd_uncontradicted	FALSE
ESPRESSO_chr2_16163_14+chr2:74460786-74460884_F:2_P:13_alt_initiation_1	nsd_disrupted	106,61,154	ENCODE4	ENSG00000239779[1,4,1]	nsd_predicted_no_stop	C	TRUE	3	dark_green;light_green;nsd_disrupted	37	27	confident_nsd_uncontradicted	FALSE
ESPRESSO_chr2_16198_48+chr2:80648152-80648328_F:0_P:5_M	dark_green	0,100,0	GENCODE_v50	ENST00000540488.6	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	20	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr2_16226_13+chr2:84906018-84906469_F:1_P:0_M	light_green	144,238,144	GENCODE_v50	ENST00001099003.1	nmd_immune_last_exon	none	FALSE	1	light_green	5	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr2_16226_23+chr2:84906036-84906420_F:0_P:0_M	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr2_16226_23	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	22	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr2_16247_11+chr2:85577647-85581713_F:1_P:2_M	light_green	144,238,144	GENCODE_v50	ENST00000985997.1	nmd_immune_last_exon	none	FALSE	1	light_green	3	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr2_16433_45+chr2:95402816-95405315_F:2_P:1	gold	255,215,0	ENCODE4	ENSG00000115042[1,3,4]	nmd_predicted_50nt	B	TRUE	2	gold;firebrick	6	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr2_16433_45+chr2:95402816-95405315_F:2_P:1_alt_initiation_1	gold	255,215,0	ENCODE4	ENSG00000115042[1,3,4]	nmd_predicted_50nt	B	TRUE	2	gold;firebrick	6	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr2_16471_12+chr2:96268960-96269175_F:1_P:34_M	gold	255,215,0	GENCODE_v50	ENST00000272402.2	nmd_predicted_50nt	B	TRUE	2	gold;firebrick	18	0	no_confident_nsd_tx	TRUE
ESPRESSO_chr2_16471_12+chr2:96271245-96271373_F:0_P:18_M	dark_green	0,100,0	GENCODE_v50	ENST00000272402.2	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	45	0	no_confident_nsd_tx	FALSE
ESPRESSO_chr2_16483_15-chr2:96848304-96853418_F:1_P:0_M	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr2_16483_15	nmd_immune_last_exon	B	TRUE	3	dark_green;light_green;firebrick	23	0	no_confident_nsd_tx	FALSE
